name,status
Audaster,operating
Virtuix,operating
CloudGenix,operating
GoPago,operating
Klevu Oy,operating
Spotwave Wireless,operating
Virtela Technology Services,operating
Caringo,operating
"ZypMedia, Inc.",closed
Liquid Grids,closed
UHMA,closed
CatchTheEye,closed
eDabba,closed
NextCAT,operating
BioProcessors,operating
StARTinitiative,operating
Broadview Networks,operating
Spyryx Biosciences,operating
Liberty Builders of Texas,operating
Evident.io,operating
Acylin Therapeutics,operating
Retevo,operating
Kipo,closed
Druva,closed
Krowdpad,operating
Sunlight Financial,closed
Advanced Telecom Group,closed
SharesPost,operating
Knowledge Delivery Systems,closed
n2v Solutions,closed
Swappaholics,operating
Visibillity,closed
Viacor,operating
YPlan,closed
Black Diamond Productions,operating
IOD Incorporated,closed
HAL Knowledge Solutions,operating
Wealthfront,closed
Studiocracy,operating
Pride Media Group,closed
AVOS Cloud,closed
PolySuite,closed
FluGen,operating
Versant Online Solutions,operating
TiAssisto24,operating
g-Nostics,operating
Sino Credit Corporation,operating
Arisdyne Systems,closed
BiolineRx,operating
Clearbit,operating
Mosaic,operating
G2 Works,closed
Mately,closed
Eco Products,operating
ClearSky Technologies,operating
LiftMetrix,closed
Middle Kingdom Studios,closed
Xercise4less,closed
Ovizio,operating
S4E,closed
Clearwater Clinical Limited,closed
SlideBatch,operating
Cambridge Technology Reports,closed
Conformia Software,closed
Issue,closed
Tipalti,closed
GlucoVista,operating
Dromadaire.com,closed
Ranomics,operating
FeedMagnet,closed
1 Mainstream,operating
Lytmus,operating
iSoccer,closed
Slantrange,operating
Pins,operating
TRITTY Inc.,operating
Stone Medical Corporation,operating
CanopyBoulder,closed
VoxPop Network Corporation,operating
Hatch Inc.,operating
Sugarwish,closed
Xponent,operating
Reduse,closed
OrthoScan,closed
Poolami,operating
Sail Freight International,closed
Dolphinite,operating
Taykey,closed
sones,operating
Musistic,operating
Ver de Verdad,operating
Free Flow Power,closed
RocketClub,operating
Netviewer,operating
SitScape,closed
Globevestor,closed
GNEX,operating
"VOIS, Inc.",operating
GLG,closed
Paperlinks,operating
"Pace Tech, Inc.",operating
Ujogo,closed
ISKN,closed
Wide Open Spaces,operating
Mocavo,operating
Utrip,operating
U.S. TrailMaps,operating
Wilson Therapeutics,closed
SugarTrends,operating
GenNext Media,closed
ExaGrid Systems,operating
12cm,closed
Travani,closed
Fazland,closed
WebyClip,operating
Reasoning Global eApplications Ltd.,operating
Bauzaar,operating
Fixed - Parking Tickets,closed
Bnocular,closed
appsFreedom,closed
Accipiter Systems,closed
TeleCommunication Systems,operating
Mindwork Labs,operating
Horizontal Systems,operating
Conga,closed
G.ho.st,operating
Jdguanjia,closed
Nellix,closed
Petasense,operating
SparCode,closed
Collabera,operating
Sound2Light Productions,closed
Endomagnetics,operating
DropWise Technologies,closed
Musations,operating
Nova Lignum,operating
Sparkfly,operating
Vitargent,closed
Caliper Life Sciences,operating
Envoimoinscher,operating
Nyotron,operating
VuCOMP,operating
Vignyan Consultancy Services,closed
Fitz Lodge,operating
The Training Room (TTR),operating
AdWhirl,closed
ARAMOZ,closed
Path,operating
Broex.in,operating
WiMark Systems,operating
Asthmatx,closed
Peakos,operating
TOPSEC,operating
DiscoverCloud,operating
New Soda,operating
Cardiocore,operating
Organically Maid,closed
BorderJump,operating
Poplar Level Player's Plaza,operating
pickrset,operating
Astrum Software,operating
Nonabox,operating
Kingsoft,operating
GiftRocket,closed
Kinesense,closed
iFlexMe,operating
Listen Up,closed
Propeller Aerobotics,closed
IDEV Technologies,closed
CloudDock,operating
Shelfmint,operating
CamPlex,operating
Incuvo,operating
Blue Dolphin Textile,operating
Alnara Pharmaceuticals,closed
Notonthehighstreet,operating
eTax Credit Exchange,operating
dabanniu.com,closed
OrthoPediactrics,operating
Snip.ly,operating
RealBio Technology,operating
FanMiles,closed
8x8 Inc,closed
Four K Entertainment,operating
Picwing,closed
Ozsale,operating
Dexrex Gear,closed
Welzoo,closed
Dynex,operating
Lyncean Technologies,operating
XipLink,operating
Picplum,closed
Sport/Life,closed
Vaxin,operating
Community College of Rhode Island,closed
Elonics,operating
Zignal Labs,closed
BEETmobile,closed
Bastion Security Installations,closed
MicroVision,closed
Strategic Global Investments,closed
Syntaxin,operating
StartDate Labs,closed
Pandorama,closed
Salucro Healthcare Solutions,operating
Stretch,closed
Tripfactory,closed
250ok,operating
Skioo,operating
CardioInsight Technologies,operating
Propel Software,closed
Hoppit,closed
Thinking Screen Media,operating
Sub10 Systems,closed
Arcamed,closed
DropPoint North America,closed
Explorer.io,closed
Angella Joy,operating
cct Stegelitz GmbH,operating
Dole Tian,operating
ContentChecked,operating
dateIITians,operating
One Season,closed
RoofFY inc.,closed
Purchext,operating
Linkua,closed
AgileJ Limited,operating
mValent,operating
Stylus Media,operating
Plateno Hotel Group,operating
Resident Research,closed
Talent.io,closed
Casagem,closed
Nu-Tech Foods,closed
C1X,operating
Pythian,closed
Scent Trunk,closed
Nitronex,operating
Transmode Systems,closed
OpenFeint,operating
Advanced Telemetry,closed
SolveDirect Service Management,operating
Xdynia,closed
Refiral,operating
Sentient Mobile Inc.,closed
CSD E.P. Water Service,operating
Room in the Moon,closed
Rapid Mobile,operating
Formspring,operating
Macton Corporation,operating
Vasculox,operating
Fikra Design,closed
ProFundCom,operating
Stat.io,closed
Myfixpert,operating
Open Data Institute,operating
"Praized Media, Inc.",operating
Adea,operating
Xenoport,closed
AchieveIt,closed
Greenville Chamber,closed
SuperAwesome,operating
Teramind,closed
Citic Shenzhen,closed
Riff Digital Inc.,operating
New Travelcoo,closed
OptiWi-fi,closed
Dasher,closed
Olah-Viq Software Solutions,closed
Choice Sports Training,closed
Compass Engine,operating
Reko Global Water,closed
internetstores,closed
FAZUA,operating
Fareness,operating
Introji,closed
BIOeCON,operating
garbs,operating
EventRegist,operating
Ledbury,operating
Yodas,operating
Antarex Group,closed
yavalu,closed
Cellwize,closed
Momox,closed
Communities for Cause,closed
Kustom Codes,closed
Spreadsave,operating
Bliss,closed
Axial Healthcare,operating
Real Time Tomography,closed
Veniam,closed
Tykoon,operating
TurnTide,closed
Conztanz,operating
konoz,operating
Pianpian,operating
Reef Point Systems,operating
55tuan.com,operating
Cloudmeter,closed
Addapp,closed
opinions.h,operating
Relavance Software,closed
Sonus Networks,closed
Aurochs Brewing,operating
LiveRSVP,closed
GymRealm,operating
Goddard Labs,operating
UrbnDesignz,closed
Arris Networks,closed
FwdHealth,operating
Transformed Apparel,closed
UAV Navigation,operating
Kranem,closed
Meridian-IQ,closed
Tabtor,closed
Profilepasser,closed
TritonWear,operating
BCM Solutions,operating
Maxly,operating
Offpeak Games,closed
Spark IP,operating
Symbian Foundation,closed
The Good Ear Company,operating
Joule,operating
card.io,closed
Cloudcherry,operating
G-cluster,operating
AXADO,closed
Miniversum,operating
Paragon Software,closed
TALON THERAPEUTICS,operating
EnvoyWorldWide,operating
ecoATM,operating
Cinexio,operating
Green Man Gaming,operating
MESoft,operating
Insignia Technologies,closed
DIBS,closed
Transportation Group,closed
QStart Labs,operating
edupristine,closed
Kayse Wireless,closed
Plateau Systems,operating
Vanda Pharmaceuticals,closed
INWEBTURE Limited,operating
EUSA Pharma,operating
GridBridge,operating
HangIt,closed
OrionVM Wholesale Cloud Superstructure,operating
Smith Micro Software,closed
Thesan Pharmaceuticals,closed
Cloupia,closed
Privlo,closed
Edevate,closed
In/Spree,operating
Hutchison MediPharma,operating
Simpliday,operating
Pulsity,closed
sensation.io,closed
Wham City Lights,operating
RASILIENT SYSTEMS,operating
ThisData,operating
Vidyard,closed
Vanderbilt University Medical Center,operating
CloudFlare,operating
Novitas,operating
College Annex,closed
Vuzit,operating
Avraham Pharmaceuticals,operating
Skysheet,operating
NoviMedicine,closed
BlueLithium,closed
Naboomboo,closed
RURALTY International,operating
amSTATZ,closed
Hennessey Wellness,operating
InsideAxisâ„¢,operating
Vhall,closed
Devver,closed
Rubina Real Estate,operating
Intersystems International,operating
CrenT,closed
Innovesi Smart Solutions Oy,operating
Identify3D,closed
Freestyle Software,closed
Vivoom,closed
Biomedica Management,operating
Widemile,closed
DigiwinSoft,operating
RealLifeConnect,operating
Blossom Records,closed
Listiki,operating
I Just Shared,closed
Parents Journey,closed
Simplicita Software,operating
"Vayu, Inc.",operating
TeacherTube,operating
Silicon Wolves Computing Society,closed
Truist,closed
SoloLearn,closed
Kogeto,closed
Topera,closed
Moblize,operating
Huakang Mobile Health,operating
BookKeeping Express,closed
Zkey.com,closed
Zane Benefits,operating
RIVA,operating
Move In History,closed
Pharma 73,closed
Growl Media,closed
Bro4u.com,closed
Letsdecco,closed
"Verisma Systems, Inc.",closed
Orb Health,closed
Neon Labs,operating
CustomMade,operating
Together Clinic,closed
Magic Software Enterprises,operating
Bookmycab,operating
Aligo,closed
The Simple,operating
iClick Interactive Asia,operating
Edkimo,operating
GigsJam,closed
Forums,closed
Stubmatic,operating
Blogo,closed
Equigerminal,closed
Glycode,operating
Mixwit,closed
Jotvine.com,operating
ADexact Corp.,operating
Azure Power,operating
HealthLoop,closed
Anke,closed
Wickr Inc.,closed
Birdhouse for Autism,operating
The Frankfurt Group & Holdings,closed
Hyperwave,closed
Insurance Noodle,closed
Baike.com,operating
Aurora Spectral Technologies,closed
Graphene Energy,closed
SmartMenuCard,closed
Wowcracy,operating
Aviir,closed
1spire,closed
PRTI,closed
Firestorm Emergency Services,closed
Blune,closed
Prysm,operating
SpaceConnect,closed
Lithium Technologies,closed
Parcelninja,operating
Mango Electronics Design,closed
RentHome.ru,closed
FIXO,closed
Checkpoint Surgical,closed
US Drum Supply,operating
ThinkEco,closed
Xplr Software,operating
Quickflix,closed
MUViZi,closed
Mazkara,operating
International Biomass Group,closed
Bannerman Resources,operating
Autonomous Marine Systems,operating
Avenue Right,operating
Clipik,operating
Lighthouse Pools,closed
Stakeforce,operating
Ayogo Health,operating
Pressable,operating
TeleCuba Holdings,operating
Cyteir Therapeutics,closed
"eConscribi, Inc.",closed
Cloudo,closed
Suniva,operating
KTM Advance,closed
EnergySage,closed
Edicy,closed
Red Swoosh,closed
Hygeia Therapeutics,closed
Smava,operating
Sensum,closed
Bonovo Orthopedics,closed
Panaseer Limited,operating
Zakoopi,closed
rumr,closed
SkillSurvey,closed
txtr,closed
Kaleidoscope,operating
Noccela,operating
CreateTrips,closed
Transmex Systems International,operating
NUITEQ,operating
WhereInFair,operating
ComSense Technology,operating
Adial Pharmaceuticals,closed
Gluru,closed
OneTeamVisi,closed
Alacritude,operating
Edurio,closed
Integrated Ordering Systems,closed
ScanCam Industries,closed
Charmcastle Entertainment Ltd.,closed
IROA Technologies,closed
BluEarth Renewables,closed
PolicyStat,operating
ELAN Microelectronics,closed
Yellowstone Compact & Commodities,closed
Scoupon,operating
iCAN,closed
Shutterfly,operating
Lion Games,operating
LALALAB (ex Polagram),operating
Launchr,closed
DealerRater,closed
Dynamics Research,closed
Appetas,operating
Food Niche,closed
BlockCypher,operating
Origin Digital,operating
Mondokio,closed
Socialance,closed
Futura Acorp,operating
Salutaris Medical Devices,operating
365 Retail Markets,closed
SQream Technologies,closed
Spritz,closed
MeeWee,closed
Picapica,operating
AppShed,operating
Blue Marble Materials,closed
Bardakovka,closed
Admira Cosmetics,operating
Jump On It,closed
Navigenics,closed
BusyLife Software,closed
Affirm,operating
MyCube,closed
Kyto GmbH,closed
"CodeGlide, S.A.",operating
Grassroots Unwired,operating
Drakk's Place,closed
Phanfare,closed
Philz Coffee,operating
Daalder,closed
Amplyx Pharmaceuticals,operating
Knewbi.com,closed
Benefitfocus,operating
ENERTIME,closed
Google,closed
Calient Technologies,operating
Command Information,closed
Like a Boss Games,closed
ZINIER,operating
Generaytor,operating
908 Devices,operating
Opargo,closed
Kudos Knowledge,closed
Tracy & Michael,operating
University of Dallas,operating
Candescent SoftBase,operating
AmmoCore Technology,operating
Vanilla Video,closed
Jacobs Rimell Limited,operating
Funetics,closed
Imalux Corporation,closed
EqualEyes,closed
Shanghai Woshi Cultural Transmission,closed
"Combat2Career (C2C, LLC)",operating
Celly,closed
Expanded.IO,closed
BookBottles,operating
Pocketlab,operating
Cube CleanTech,closed
TunePatrol,closed
Wyldfire,closed
Reputami GmbH,operating
Eurotechnology Japan,closed
Appefize,closed
AWS Electronics,closed
Communication Synergy Technologies,closed
AutoHouse Technologies,closed
Pervacio,closed
Petinsurancequotes.com,closed
tvCompass,operating
Vermont Energy,closed
FRINGE COSMETICS,closed
The Football Social Club,operating
"ivi, Inc.",closed
SpectraPhase,closed
Verivue,closed
ImmunoGen,operating
MyPronostic,operating
STRANDS,operating
Voxbright Technologies,operating
Revalesio,operating
Zafu,operating
Verastem,closed
Bask,operating
ISVWorld,closed
Euroffice,operating
Wiener Games,operating
Dandelion,closed
Buzzero,operating
AMW Foundation,closed
SideStripe,closed
Stilnest,closed
HALSCION,operating
Admaxim,operating
Inprentus,closed
Laguna Pharmaceuticals,operating
EvoMob,operating
Spunkmobile,operating
Orange Chef,operating
Alpine 4,closed
Incept,closed
shiroyagi corporation,operating
Xytis,operating
Ciapple,operating
KidoZen,closed
NextCapital,operating
Massive Interactive,operating
ZKYON,closed
Samsara,closed
Burst Online Entertainment,closed
FanFueled,closed
Simpler Networks,closed
Edge Financial Forecasting,closed
Fish Ball Technology,operating
GSI - GLOBAL SOCIAL INTELLIGENCE,closed
MongoDB,closed
Seven Lakes Technologies,operating
Nitinol Devices & Components,operating
DataLase,operating
City Chattr,closed
Every1Mobile,operating
HourVille,operating
GotIt!,operating
EdgeInova International,closed
atokore,closed
Recursive Labs,operating
MeetonVC,operating
Hotchalk,operating
SportSnax,operating
Advanced Animal Diagnostics,closed
YWire technologies,closed
Hyperoptic,closed
Wedding Reality,closed
Blownaway,operating
Limbo,closed
MGID,operating
Pliant Technology,operating
Mochila,closed
Kedzoh,closed
BioMARC,operating
TAXI5.pl,operating
Real Trends,operating
AndesFactory,operating
Wonolo,operating
Ablative Solutions,operating
POPAPP,operating
Vocation,operating
Yo-Fi Wellness,operating
Ma-papeterie,operating
Datran Media,operating
Ynvisible,closed
Listeggs,operating
Velvetcase,operating
TRONICS GROUP,operating
Alert Media,closed
FUELUP,operating
TaskSpotting Inc.,closed
YYoga,operating
Compositence,operating
Medaphis Physician Services Corporation,operating
Chatham Therapeutics,closed
Cellix Limited,operating
CORWIL Technology,operating
Zarbee's,closed
Neverfrost,operating
Fiddler's Brewing Company,operating
"Coversant, Inc.",operating
Ceannate,closed
Arteriocyte Medical Systems,operating
Dualvis.io,operating
SnapUp,operating
Netlog,operating
RF Arrays,closed
GeoLens,operating
Cretia's Creations,operating
Tank Top TV,closed
ByteShield,closed
Gibberin,operating
OneMove Technologies,closed
Heart Health,closed
Myhomepage Ltd.,operating
Eden Therapeutics,closed
Argyle Executive Forum,operating
FlyClip,operating
"Ebullient, Inc.",closed
Delta Plant Technologies,operating
Maily,operating
Stonegate Mortgage,closed
Kallikids,operating
Shaken,closed
Boss Controls,operating
eXlogue,closed
Vint On-demand Personal Training,closed
iLumin Software,closed
Assured Labor,closed
Zencoder,operating
Quantico Trends,closed
Shocking Technologies,operating
Koogame,closed
SureCash,operating
Wellbeats,operating
Cyfuse Biomedical,operating
Integrated Materials,closed
APX Group,closed
fitaborate,closed
Auditude,operating
1World Online,closed
Button,closed
MEG Energy,closed
Finco,closed
Persistent Efficiency,closed
BG Networking,operating
Clozette.co,closed
Map That,operating
Customapp,closed
AlphaStripe,closed
BlueMessaging,operating
AcceloWeb,operating
Days of Wonder,operating
Nxtfour,closed
Shift Network,closed
Palyon Medical,closed
CheckPass Business Solutions,closed
